#sample	Num_CNVs	Num_Auto_Del	Num_Auto_Dup	Num_ChrX_Del	Num_ChrX_Dup	Len_CNVs	Len_Auto_Del	Len_Auto_Dup	Len_ChrX_Del	Len_ChrX_Dup	Chrm_aberration
SHAKO_p_SwedSCZ_Batch1_Affy_13_GenomeWideSNP_6_E01_362482	2	1	1	0	0	57256	13615	43641	0	0	
TWAES_g_Plate_No__8_GenomeWideSNP_6_D03_62188	3	1	2	0	0	1512905	84923	1427982	0	0	
BURNT_p_Cardiff_Trios_AffyP17_GenomeWideSNP_6_G08_509012	2	1	1	0	0	1940695	15290	1925405	0	0	
1517BPR0700_20100826_GWS6	3	3	0	0	0	90537	90537	0	0	0	
NAVAL_p_SwedSCZ_Batch1_Affy_6_GenomeWideSNP_6_F06_355604	5	1	4	0	0	684334	34740	649594	0	0	
DUDES_p_Sweden_Affy_Wave4_P18_GenomeWideSNP_6_B08_515440	7	5	2	0	0	471814	301737	170077	0	0	
BRAWS_p_SwedSCZ_Batch1_Affy_1_GenomeWideSNP_6_E01_354034	3	2	1	0	0	111119	97327	13792	0	0	
a520532_00_798665_043010_4071875_05104	3	3	0	0	0	210726	210726	0	0	0	
NG_30993_LURES_g_Plate_03_aff_GenomeWideSNP_6_D04_82464	2	2	0	0	0	55271	55271	0	0	0	
1517BPR0001_20101004_GWS6	18	17	0	0	1	553857	503001	0	0	50856	
a520532_00_798662_043010_4071875_04915	5	4	1	0	0	349767	117671	232096	0	0	
a520532_00_798662_043010_4071875_04914	7	3	4	0	0	198347	72306	126041	0	0	
a520532_00_778538_022010_4068282_85135	5	2	2	0	1	471257	236130	223443	0	11684	
SOAPY_p_ED_Grp3_SCZ_Affy_P3_GenomeWideSNP_6_E04_161528	2	1	0	0	1	71466	13875	0	0	57591	
a520532_00_778538_022010_4068282_85133	4	3	1	0	0	754715	219004	535711	0	0	
LYSIS_p_Sweden_Affy_Wave4_P28_GenomeWideSNP_6_D01_521284	6	3	3	0	0	391787	101111	290676	0	0	
52053200910599113012412045195513	8	4	4	0	0	259418	67951	191467	0	0	
1517BPR1003_20100921_GWS6	2	1	1	0	0	282098	228770	53328	0	0	
SORNS_g_Plate_30_GenomeWideSNP_6_D01_64002	14	6	8	0	0	946306	472116	474190	0	0	
JESTS_p_Cardiff_Trios_AffyP10_GenomeWideSNP_6_E10_505054	7	4	2	1	0	279476	158070	109175	12231	0	
a520532_00_799619_053110_4071892_72482	7	3	4	0	0	294045	111485	182560	0	0	
KRAAL_57813_KRAAL_g_Plate_No__14_GenomeWideSNP_6_A08_48870	4	3	1	0	0	102594	59407	43187	0	0	
CECAL_p_Sweden_Affy_Wave4_P14_GenomeWideSNP_6_G03_514578	3	1	2	0	0	147095	31023	116072	0	0	
FREES_p_Sweden_Affy_Wave4_P3_GenomeWideSNP_6_G04_510262	2	2	0	0	0	128398	128398	0	0	0	
a520532_00_786204_072009_4057963_30873	2	0	2	0	0	28731	0	28731	0	0	
NG_67251_dup_PISTE_g_Plate_34_GenomeWideSNP_6_D03_95326	2	1	0	0	1	131660	30119	0	0	101541	
MOOLA_g_Plate_26_GenomeWideSNP_6_C02_61010	8	4	2	1	1	424864	205875	110841	10779	97369	
28823_RIYAL_g_Plate_No__19_GenomeWideSNP_6_D01_46652	6	5	1	0	0	1084019	1042120	41899	0	0	
APACE_p_Cardiff_Grp4_Affy_P11_GenomeWideSNP_6_H07_171088	6	4	2	0	0	918394	646948	271446	0	0	
TYING_p_Sweden_Affy_Wave4_P9_GenomeWideSNP_6_F07_513480	1	1	0	0	0	27690	27690	0	0	0	
BENCH_g_Plate_No__26_GenomeWideSNP_6_D01_49748	1	0	1	0	0	12350	0	12350	0	0	
a520532_00_785831_063010_4075733_61438	6	4	1	0	1	273046	165726	23052	0	84268	
DISCO_p_Sweden_Affy_Wave4_P31_GenomeWideSNP_6_C06_521774	5	2	2	0	1	637870	94467	528526	0	14877	
FIBRE_p_Cardiff_Grp4_Affy_P1_GenomeWideSNP_6_E09_168084	1	1	0	0	0	68878	68878	0	0	0	
GHEES_p_Dublin_SCZ_Grp3_AffyP16_GenomeWideSNP_6_F06_163146	2	0	1	1	0	72494	0	33990	38504	0	
FIBRE_p_Cardiff_Grp4_Affy_P1_GenomeWideSNP_6_C06_168032	4	2	2	0	0	838633	106793	731840	0	0	
FACET_p_Cardiff_Grp4_Affy_P12_GenomeWideSNP_6_G12_171358	7	4	3	0	0	197458	127046	70412	0	0	
1A_08	7	1	6	0	0	649240	112355	536885	0	0	
SORNS_g_Plate_30_GenomeWideSNP_6_D07_64014	15	12	3	0	0	515731	425797	89934	0	0	
CLAVE_g_Plate_16_GenomeWideSNP_6_H05_59638	11	4	5	1	1	615792	213572	194856	185212	22152	
ea07057_0408_07g_genomewidesnp_6_k5342	2	1	1	0	0	71185	20225	50960	0	0	
31_B	7	5	2	0	0	555499	289133	266366	0	0	
NG_83587_HIRES_g_Plate_30_GenomeWideSNP_6_D09_93418	11	6	1	4	0	1281979	377371	20857	883751	0	
MACED_p_Sweden_Affy_Wave4_P22_GenomeWideSNP_6_G02_519706	5	2	2	0	1	370736	39637	299798	0	31301	
KRAAL_g_Plate_No__14_GenomeWideSNP_6_F10_48912	8	6	1	0	1	499800	415448	45566	0	38786	
JIBED_p_Sweden_Affy_Wave4_P23_GenomeWideSNP_6_A01_519866	5	3	1	1	0	159025	45007	91585	22433	0	
23621_QUINT_g_Plate_No__37_GenomeWideSNP_6_H07_62100	6	6	0	0	0	353609	353609	0	0	0	
EUROS_p_Sweden_Affy_Wave4_P29_GenomeWideSNP_6_H07_521524	4	3	1	0	0	306840	290821	16019	0	0	
NG_12586_HIRES_g_Plate_30_GenomeWideSNP_6_C01_93378	4	1	2	0	1	212931	10012	149511	0	53408	
AHEAD_p_Cardiff_Grp4_Affy_P13_GenomeWideSNP_6_F10_170940	5	1	4	0	0	604677	33684	570993	0	0	
LUSTY_g_Plate_9_GenomeWideSNP_6_H04_70796	8	3	4	1	0	545036	174050	356923	14063	0	
a520532_00_800345_053110_4074379_05835	2	1	1	0	0	138978	92318	46660	0	0	
MULLS_p_Sweden_Affy_Wave4_P11_GenomeWideSNP_6_H11_513804	2	0	2	0	0	193367	0	193367	0	0	
GLUGS_p_ED_Grp3_SCZ_Affy_P4_GenomeWideSNP_6_A08_160816	3	0	3	0	0	273598	0	273598	0	0	
NG_25345_GRIFT_g_Plate_28_aff_GenomeWideSNP_6_C11_86630	7	3	4	0	0	912630	114851	797779	0	0	
K5741_N2	4	3	1	0	0	293353	106570	186783	0	0	
DHOTI_p_Cardiff_Grp4_Affy_P9_GenomeWideSNP_6_B04_185448	3	2	1	0	0	1428465	1417733	10732	0	0	
1517BPR0786_20100922_GWS6	7	6	1	0	0	368616	321762	46854	0	0	
a520532_00_801735_033110_4070009_45730	11	6	4	1	0	1591519	1431349	80477	79693	0	
NG_46872_BLEBS_g_Plate_12_aff_GenomeWideSNP_6_E03_81864	4	1	2	0	1	228374	42217	51269	0	134888	
NG_15044_MOPES_g_Plate_29_GenomeWideSNP_6_C06_93772	3	2	1	0	0	1380704	62868	1317836	0	0	
NG_14039_HIRES_g_Plate_30_GenomeWideSNP_6_D07_93414	6	5	1	0	0	316185	286905	29280	0	0	
36_B	3	3	0	0	0	62344	62344	0	0	0	
ea08025_0558_05b_genomewidesnp_6_u440	1	0	1	0	0	85244	0	85244	0	0	
12C_E11_BPDConsortium_111908	2	0	2	0	0	646871	0	646871	0	0	
a520532_00_778347_022010_4067651_82467	10	3	6	0	1	636621	213164	166138	0	257319	
a520532_00_778347_022010_4067651_82466	6	3	3	0	0	254647	169337	85310	0	0	
SANER_g_Plate_25_GenomeWideSNP_6_G06_61306	15	7	8	0	0	1172245	302435	869810	0	0	
LYRIC_g_Plate_10_GenomeWideSNP_6_E03_57560	6	4	2	0	0	113824	81808	32016	0	0	
a520532_00_778347_022010_4067651_82461	1	1	0	0	0	61718	61718	0	0	0	
51553_BIDES_g_Plate_No__32_GenomeWideSNP_6_G02_51908	2	0	2	0	0	463779	0	463779	0	0	
IMAGE_g_Plate_No__11_GenomeWideSNP_6_A06_48646	2	0	2	0	0	265566	0	265566	0	0	
14C_E11_BPDConsortium_092508	1	0	1	0	0	126104	0	126104	0	0	
a520532_00_784750_033110_4069993_77619	4	2	0	0	2	71080	39030	0	0	32050	
PERDU_g_Plate_No__30_GenomeWideSNP_6_E02_51110	5	3	1	1	0	297823	48812	234221	14790	0	
a520532_00_791450_092009_4061268_14274	6	2	4	0	0	273580	165880	107700	0	0	
MOOLA_g_Plate_26_GenomeWideSNP_6_G01_61104	5	2	3	0	0	216895	178245	38650	0	0	
a520532_00_791450_092009_4061268_14277	5	3	2	0	0	94781	70001	24780	0	0	
7C_H04_REHYB_F12_120908	7	1	6	0	0	1141126	44136	1096990	0	0	
TOLAS_p_Sweden_Affy_Wave4_P7_GenomeWideSNP_6_B04_513152	3	2	1	0	0	813997	113542	700455	0	0	
TUNED_g_Plate_13_GenomeWideSNP_6_E10_58248	8	4	1	1	2	2306595	62516	2098142	10779	135158	
FURLS_g_Plate_21_GenomeWideSNP_6_C04_60284	8	6	1	1	0	158027	130517	11350	16160	0	
NG_69730_COLIC_g_Plate_19_aff_GenomeWideSNP_6_B07_83276	4	1	3	0	0	539171	264369	274802	0	0	
OVERS_p_Dublin_SCZ_Grp3_AffyP2_GenomeWideSNP_6_F10_162398	3	2	1	0	0	141287	120192	21095	0	0	
SCHWA_g_Plate_No__3_GenomeWideSNP_6_A12_54182	3	2	1	0	0	214243	124007	90236	0	0	
ROILY_g_Plate_12_GenomeWideSNP_6_D02_57926	4	2	0	1	1	199338	29462	0	10779	159097	
WRAPS_p_SwedSCZ_Batch1_Affy_10_GenomeWideSNP_6_B11_355326	5	4	1	0	0	251752	231192	20560	0	0	
DISCO_p_Sweden_Affy_Wave4_P31_GenomeWideSNP_6_F02_521856	4	3	1	0	0	175406	51648	123758	0	0	
20120606_46_GenomeWideSNP_6	5	3	2	0	0	174047	49448	124599	0	0	
BOONS_g_Plate_17_GenomeWideSNP_6_D05_59350	2	2	0	0	0	65362	65362	0	0	0	
81314_WROTE_g_Plate_No__36_GenomeWideSNP_6_F04_53090	5	4	1	0	0	460771	439087	21684	0	0	
INGLE_g_Plate_No__27_GenomeWideSNP_6_E03_50742	4	1	3	0	0	89503	12938	76565	0	0	
LIANE_p_Cardiff_Grp4_Affy_P6_GenomeWideSNP_6_A04_170172	2	0	2	0	0	175603	0	175603	0	0	
a520532_00_782254_072009_4059636_74086	4	2	2	0	0	96009	49143	46866	0	0	
NG_98230_JENNY_g_Plate_15_aff_GenomeWideSNP_6_G02_81468	6	5	1	0	0	508656	452738	55918	0	0	
a520532_00_782242_072009_4059636_71933	1	0	1	0	0	27312	0	27312	0	0	
a520532_00_782242_072009_4059636_71932	1	0	1	0	0	26328	0	26328	0	0	
a520532_00_782242_072009_4059636_71931	2	0	2	0	0	1544671	0	1544671	0	0	
a520532_00_782242_072009_4059636_71930	3	2	1	0	0	92149	53693	38456	0	0	
a520532_00_782242_072009_4059636_71934	3	1	2	0	0	253407	15218	238189	0	0	
EUROS_p_Sweden_Affy_Wave4_P29_GenomeWideSNP_6_B11_521364	4	3	1	0	0	77199	54733	22466	0	0	
a520532_00_788752_072009_4057889_52561	3	0	3	0	0	96759	0	96759	0	0	
a520532_00_801738_033110_4070009_45894	12	3	0	9	0	305632	70381	0	235251	0	
TOLAS_p_Sweden_Affy_Wave4_P7_GenomeWideSNP_6_D04_513034	4	4	0	0	0	101053	101053	0	0	0	
a520532_00_801738_033110_4070009_45890	4	1	3	0	0	274784	149633	125151	0	0	
GRAPY_g_Plate_No__2_GenomeWideSNP_6_D05_53308	3	2	1	0	0	79512	49530	29982	0	0	
SOAPY_p_ED_Grp3_SCZ_Affy_P3_GenomeWideSNP_6_D07_161574	2	1	0	0	1	92937	80828	0	0	12109	
IDOLS_g_Plate_19_GenomeWideSNP_6_B08_60460	9	3	5	1	0	416606	89375	284397	42834	0	
LUSTY_g_Plate_9_GenomeWideSNP_6_F01_70742	4	2	2	0	0	217800	104220	113580	0	0	
6C_C02_REHYB_A09_BPD_120208	4	1	3	0	0	388863	16777	372086	0	0	
a520532_00_799620_053110_4071892_72517	5	3	2	0	0	398236	328342	69894	0	0	
SHREW_p_Dublin_SCZ_Grp3_AffyP8_GenomeWideSNP_6_B07_165274	1	1	0	0	0	143617	143617	0	0	0	
VOLES_p_SwedSCZ_Batch1_Affy_2_GenomeWideSNP_6_E08_354816	3	2	1	0	0	74680	50938	23742	0	0	
a520532_00_798363_033110_4070005_17803	4	2	2	0	0	300065	252114	47951	0	0	
a520532_00_798363_033110_4070005_17802	3	1	2	0	0	230860	41420	189440	0	0	
COVEN_p_Sweden_Affy_Wave4_P24_GenomeWideSNP_6_E08_520516	5	3	2	0	0	182400	103989	78411	0	0	
APACE_p_Cardiff_Grp4_Affy_P11_GenomeWideSNP_6_A03_171010	3	2	1	0	0	109772	80608	29164	0	0	
31288_KECKS_g_Plate_No__40_GenomeWideSNP_6_E10_63004	2	1	1	0	0	66049	42700	23349	0	0	
HOLED_p_ED_Grp3_SCZ_Affy_P5_GenomeWideSNP_6_H12_180410	2	0	2	0	0	86828	0	86828	0	0	
MUDRA_p_Cardiff_Grp4_Affy_P2_GenomeWideSNP_6_A04_168188	1	1	0	0	0	18446	18446	0	0	0	
CRAIG_BPDConsortium_081908_8C_F9	11	8	3	0	0	370283	204306	165977	0	0	
BOTCH_p_Cardiff_Grp4_Affy_P3_GenomeWideSNP_6_B03_169582	3	1	2	0	0	82209	10644	71565	0	0	
CRAIG_BPDConsortium_081908_8C_F6	5	4	1	0	0	471259	443600	27659	0	0	
MINCE_p_SwedSCZ_Batch1_Affy_15_GenomeWideSNP_6_D09_361898	4	1	3	0	0	71998	35425	36573	0	0	
NAIVE_p_Sweden_Affy_Wave4_P26_GenomeWideSNP_6_B10_520782	3	1	2	0	0	110136	16365	93771	0	0	
SCHWA_g_Plate_No__3_GenomeWideSNP_6_A11_54166	2	1	1	0	0	105922	25112	80810	0	0	
TOLAS_p_Sweden_Affy_Wave4_P7_GenomeWideSNP_6_E02_513074	4	3	1	0	0	337958	279745	58213	0	0	
a520532_00_783843_072009_4059638_80012	3	2	1	0	0	308130	280011	28119	0	0	
NG_28208_PLAIN_g_Plate_23_GenomeWideSNP_6_H11_80846	4	1	3	0	0	266119	24817	241302	0	0	
a520532_00_783843_072009_4059638_80017	4	0	3	1	0	86807	0	55367	31440	0	
a520532_00_783843_072009_4059638_80015	1	1	0	0	0	28255	28255	0	0	0	
15C_D10_BPDConsortium_100808	2	1	1	0	0	92041	75931	16110	0	0	
032_1	8	4	3	1	0	631341	150592	174741	306008	0	
DUNKS_p_Sweden_Affy_Wave4_P1_GenomeWideSNP_6_A08_509844	4	3	1	0	0	217075	134482	82593	0	0	
1517BPR0733_20100826_GWS6	4	1	3	0	0	326666	13959	312707	0	0	
SOAPY_p_ED_Grp3_SCZ_Affy_P3_GenomeWideSNP_6_A07_161568	4	3	1	0	0	202442	148455	53987	0	0	
NG_68492_REBEL_g_Plate_8_aff_GenomeWideSNP_6_D11_86056	10	7	3	0	0	387990	300078	87912	0	0	
ANNUL_g_Plate_No__13_GenomeWideSNP_6_F01_49536	8	4	4	0	0	380444	276213	104231	0	0	
BLOOD_12344_BLOOD_g_Plate_No__28_GenomeWideSNP_6_E01_49942	9	2	7	0	0	2100407	58427	2041980	0	0	
SMALT_p_Cardiff_Grp4_Affy_P8_GenomeWideSNP_6_F03_170358	5	4	1	0	0	114650	100110	14540	0	0	
BOTCH_p_Cardiff_Grp4_Affy_P3_GenomeWideSNP_6_B01_169550	8	6	2	0	0	19655332	406239	19249093	0	0	
TWAES_g_Plate_No__8_GenomeWideSNP_6_A01_62112	8	2	3	0	3	578007	87534	303106	0	187367	
a520532_00_794870_012010_4067648_48154	8	5	3	0	0	559770	137886	421884	0	0	
MIXER_p_SwedSCZ_Batch1_Affy_16_GenomeWideSNP_6_E08_362112	4	4	0	0	0	328786	328786	0	0	0	
TOWNY_g_Plate_No__21_GenomeWideSNP_6_F07_47712	3	3	0	0	0	69090	69090	0	0	0	
RIYAL_g_Plate_No__19_GenomeWideSNP_6_D03_46684	8	3	5	0	0	1191720	83694	1108026	0	0	
TOWNY_g_Plate_No__21_GenomeWideSNP_6_D07_47708	4	1	3	0	0	313043	118507	194536	0	0	
FLIPS_g_Plate_No__10_GenomeWideSNP_6_B06_48456	4	2	2	0	0	648304	299279	349025	0	0	
TWAES_82401_TWAES_g_Plate_No__8_GenomeWideSNP_6_C01_62160	3	3	0	0	0	317918	317918	0	0	0	
SCUTA_p_Dublin_SCZ_Grp3_AffyP1_GenomeWideSNP_6_H03_161326	1	0	1	0	0	14336	0	14336	0	0	
BASED_p_Cardiff_Grp4_Affy_P7_GenomeWideSNP_6_F09_169494	4	2	2	0	0	269935	46171	223764	0	0	
a520532_00_788639_072009_4057889_56976	1	0	1	0	0	28104	0	28104	0	0	
EUROS_p_Sweden_Affy_Wave4_P29_GenomeWideSNP_6_G06_521496	1	0	1	0	0	315927	0	315927	0	0	
a520532_00_793370_012010_4067647_45713	5	5	0	0	0	187543	187543	0	0	0	
u353	13	12	1	0	0	1136882	1069803	67079	0	0	
21350_KOTOS_g_Plate_No__34_GenomeWideSNP_6_H10_52422	4	4	0	0	0	275772	275772	0	0	0	
a520532_00_801839_033110_4070005_15698	6	2	1	0	3	755064	323197	114275	0	317592	
CREEK_p_Sweden_Affy_Wave4_P27_GenomeWideSNP_6_F02_521006	3	2	1	0	0	173184	118388	54796	0	0	
COSET_p_SwedSCZ_Batch1_Affy_7_GenomeWideSNP_6_F07_355030	8	4	4	0	0	1603213	825064	778149	0	0	
STORE_p_Sweden_Affy_Wave4_P4_GenomeWideSNP_6_H09_510384	5	2	3	0	0	412464	283251	129213	0	0	
NG_51000_ROBOT_g_Plate_33_GenomeWideSNP_6_H03_94270	7	2	4	0	1	276071	28726	225197	0	22148	
CRAIG_BPDConsortium_082708_2C_E10	4	0	3	0	1	660518	0	396066	0	264452	
GAMPS_p_SwedSCZ_Batch1_Affy_14_GenomeWideSNP_6_G02_361572	3	1	1	1	0	2467669	2288950	166406	12313	0	
AEDES_p_Sweden_Affy_Wave4_P21_GenomeWideSNP_6_F10_519410	4	3	1	0	0	222759	202365	20394	0	0	
NG_64128_dup_BRAYS_g_Plate_20_aff_GenomeWideSNP_6_H12_83176	3	1	2	0	0	120955	14304	106651	0	0	
JOYED_g_Plate_No__7_GenomeWideSNP_6_D03_46492	3	1	2	0	0	164791	10961	153830	0	0	
IDOLS_g_Plate_19_GenomeWideSNP_6_G07_60578	3	0	3	0	0	151107	0	151107	0	0	
GLUGS_p_ED_Grp3_SCZ_Affy_P4_GenomeWideSNP_6_B07_160802	4	4	0	0	0	1391258	1391258	0	0	0	
FURLS_g_Plate_21_GenomeWideSNP_6_C05_60286	5	1	4	0	0	349894	10217	339677	0	0	
ERRED_g_Plate_7_GenomeWideSNP_6_A10_57084	5	3	1	1	0	158330	43245	22544	92541	0	
NEUME_p_Sweden_Affy_Wave4_P17_GenomeWideSNP_6_G02_515154	3	2	0	0	1	365753	66720	0	0	299033	
36226_PINES_g_Plate_No__43_GenomeWideSNP_6_F06_55304	5	5	0	0	0	594339	594339	0	0	0	
SANER_g_Plate_25_GenomeWideSNP_6_E01_61248	5	3	2	0	0	127986	61182	66804	0	0	
EUROS_p_Sweden_Affy_Wave4_P29_GenomeWideSNP_6_B06_521502	3	2	1	0	0	68377	44349	24028	0	0	
NEUME_p_Sweden_Affy_Wave4_P17_GenomeWideSNP_6_D10_515168	3	3	0	0	0	74612	74612	0	0	0	
20111019_23_GenomeWideSNP_6	2	2	0	0	0	119049	119049	0	0	0	
NG_21026_SURGE_g_Plate_6_GenomeWideSNP_6_E11_81224	3	0	3	0	0	207288	0	207288	0	0	
18C_G04_BPDConsortium_103008	9	5	3	0	1	372606	191891	65604	0	115111	
CHIME_p_Cardiff_Grp4_Affy_P10_GenomeWideSNP_6_A08_169852	1	1	0	0	0	113190	113190	0	0	0	
TWAES_g_Plate_No__8_GenomeWideSNP_6_C10_62178	4	1	2	1	0	645180	65307	62773	517100	0	
a520532_00_794344_022010_4067651_77200	4	1	3	0	0	152717	11057	141660	0	0	
a520532_00_791263_072009_4059642_98998	5	2	3	0	0	220301	69516	150785	0	0	
a520532_00_794344_022010_4067651_77203	4	4	0	0	0	223496	223496	0	0	0	
a520532_00_794344_022010_4067651_77206	1	1	0	0	0	76845	76845	0	0	0	
NAIVE_p_Sweden_Affy_Wave4_P26_GenomeWideSNP_6_A04_520832	4	2	2	0	0	575372	467151	108221	0	0	
NG_35362_SURGE_g_Plate_6_GenomeWideSNP_6_D07_81158	4	1	2	0	1	427711	14338	401264	0	12109	
TAELS_p_Grp4_Redos_2_GenomeWideSNP_6_G11_196454	5	2	3	0	0	1107292	156343	950949	0	0	
OBOLS_p_Sweden_Affy_Wave4_P30_GenomeWideSNP_6_G03_521574	2	1	1	0	0	79685	10937	68748	0	0	
NG_81649_COTED_g_Plate_02_aff_GenomeWideSNP_6_F02_82052	5	0	5	0	0	614622	0	614622	0	0	
k5057	3	3	0	0	0	310027	310027	0	0	0	
k5055	41	39	1	1	0	2851381	2800822	29899	20660	0	
k5052	5	2	2	1	0	230562	76630	124276	29656	0	
k5050	22	5	17	0	0	762089	234308	527781	0	0	
NG_67651_SWIRL_g_Plate_26_aff_GenomeWideSNP_6_F07_86764	4	2	2	0	0	169456	59202	110254	0	0	
ARDEB_p_Sweden_Affy_Wave4_P8_GenomeWideSNP_6_H08_513218	3	3	0	0	0	73153	73153	0	0	0	
a520532_00_789016_122009_4061295_46862	3	2	1	0	0	167591	115988	51603	0	0	
a520532_00_789016_122009_4061295_46866	9	9	0	0	0	226537	226537	0	0	0	
MASSE_p_Sweden_Affy_Wave4_P34_GenomeWideSNP_6_H12_522440	4	4	0	0	0	183137	183137	0	0	0	
FRAGS_p_Sweden_Affy_Wave4_P19_GenomeWideSNP_6_G02_519158	12	12	0	0	0	612301	612301	0	0	0	
NG_31535_GRUBS_g_Plate_05_aff_GenomeWideSNP_6_D11_83536	4	2	2	0	0	176833	35738	141095	0	0	
FIRES_g_Plate_14_GenomeWideSNP_6_E01_57144	9	3	5	1	0	716103	114973	584970	16160	0	
a520532_00_798660_043010_4071875_04802	8	4	3	0	1	581400	248834	239564	0	93002	
19C_H02_BPDConsortium_110408	2	1	1	0	0	904335	312919	591416	0	0	
RAJAH_p_SwedSCZ_Batch1_Affy_11_GenomeWideSNP_6_F06_362324	4	3	0	0	1	276591	70397	0	0	206194	
a520532_00_798547_043010_4071875_03133	4	2	2	0	0	155295	102339	52956	0	0	
RIYAL_g_Plate_No__19_GenomeWideSNP_6_B09_46776	3	1	2	0	0	81586	18307	63279	0	0	
EXACT_p_Cardiff_Trios_AffyP3_GenomeWideSNP_6_H04_500894	5	1	3	0	1	165331	13763	109048	0	42520	
a520532_00_791315_072009_4059643_01911	4	2	1	1	0	61953	26301	23614	12038	0	
TOWNY_79805_TOWNY_g_Plate_No__21_GenomeWideSNP_6_B09_47736	4	3	1	0	0	215474	203381	12093	0	0	
20719_OVULE_g_Plate_No__39_GenomeWideSNP_6_D11_51444	2	1	1	0	0	65204	14205	50999	0	0	
JIBED_p_Sweden_Affy_Wave4_P23_GenomeWideSNP_6_H08_519842	6	3	3	0	0	372047	332521	39526	0	0	
GW6_060110W_SS19_155369	1	1	0	0	0	106124	106124	0	0	0	
SMALT_p_Cardiff_Grp4_Affy_P8_GenomeWideSNP_6_H07_170426	3	1	1	0	1	101596	12561	76671	0	12364	
12C_E07_BPDConsortium_111908	2	0	2	0	0	23977	0	23977	0	0	
a520532_00_791315_072009_4059643_01917	3	1	2	0	0	64517	25125	39392	0	0	
NG_10849_MOPES_g_Plate_29_GenomeWideSNP_6_A06_93724	3	2	1	0	0	347855	320524	27331	0	0	
FRAGS_p_Sweden_Affy_Wave4_P19_GenomeWideSNP_6_E12_519148	3	1	1	0	1	685909	20005	238121	0	427783	
a520532_00_791452_092009_4061268_14394	1	1	0	0	0	32895	32895	0	0	0	
a520532_00_791452_092009_4061268_14397	1	1	0	0	0	11433	11433	0	0	0	
a520532_00_791452_092009_4061268_14396	10	6	4	0	0	471957	193371	278586	0	0	
a520532_00_791452_092009_4061268_14391	3	2	1	0	0	149410	99610	49800	0	0	
a520532_00_791452_092009_4061268_14390	7	0	5	1	1	2318391	0	2252201	30245	35945	
a520532_00_791452_092009_4061268_14393	3	1	2	0	0	66696	32479	34217	0	0	
a520532_00_791452_092009_4061268_14392	5	3	1	1	0	577120	305007	245707	26406	0	
LIMEN_p_Dublin_SCZ_Grp3_AffyP6_GenomeWideSNP_6_A10_162964	5	4	1	0	0	280948	201428	79520	0	0	
a520532_00_791452_092009_4061268_14399	4	4	0	0	0	147284	147284	0	0	0	
NG_67129_ABUTS_g_Plate_18_aff_GenomeWideSNP_6_A12_82778	2	2	0	0	0	42049	42049	0	0	0	
TWAES_g_Plate_No__8_GenomeWideSNP_6_D12_62206	1	1	0	0	0	39058	39058	0	0	0	
20111017_08_GenomeWideSNP_6	3	2	1	0	0	142827	48674	94153	0	0	
20583_ANNUL_g_Plate_No__13_GenomeWideSNP_6_D06_49612	5	3	2	0	0	295609	130767	164842	0	0	
a520532_00_791253_072009_4059642_96258	7	3	4	0	0	615643	309890	305753	0	0	
a520532_00_791253_072009_4059642_96259	7	4	3	0	0	225878	154003	71875	0	0	
IDOLS_g_Plate_19_GenomeWideSNP_6_E04_60524	5	3	2	0	0	353131	246346	106785	0	0	
a520532_00_791253_072009_4059642_96257	4	2	2	0	0	181106	69544	111562	0	0	
a520532_00_791253_072009_4059642_96254	4	3	1	0	0	339187	255687	83500	0	0	
a520532_00_791253_072009_4059642_96255	1	0	1	0	0	12804	0	12804	0	0	
a520532_00_791253_072009_4059642_96252	3	2	1	0	0	65556	26960	38596	0	0	
HOPER_p_Cardiff_Trios_AffyP7_GenomeWideSNP_6_G07_501578	6	3	3	0	0	350991	157918	193073	0	0	
a520532_00_791253_072009_4059642_96250	1	0	1	0	0	224758	0	224758	0	0	
DEALS_p_SwedSCZ_Batch1_Affy_5_GenomeWideSNP_6_G10_354292	4	1	2	0	1	566037	18606	511695	0	35736	
RIGOR_p_ED_Grp3_SCZ_Affy_P2_GenomeWideSNP_6_G12_161276	3	3	0	0	0	77713	77713	0	0	0	
NG_23150_COLIC_g_Plate_19_aff_GenomeWideSNP_6_H08_83304	3	1	2	0	0	2885643	22901	2862742	0	0	
SAPID_g_Plate_No__9_GenomeWideSNP_6_G07_49250	3	2	1	0	0	758110	550046	208064	0	0	
STOUR_p_Sweden_Affy_Wave4_P25_GenomeWideSNP_6_F10_520692	1	1	0	0	0	26963	26963	0	0	0	
NG_16171_MERKS_g_Plate_31_GenomeWideSNP_6_C07_93582	2	1	0	1	0	66699	50203	0	16496	0	
a520532_00_794342_022010_4067651_77060	1	1	0	0	0	34322	34322	0	0	0	
NG_22669_HAMZA_g_Plate_21_aff_GenomeWideSNP_6_A04_83610	6	3	3	0	0	1006819	832250	174569	0	0	
19C_D12_R2A07_BPDConsortium_011409	2	2	0	0	0	53525	53525	0	0	0	
HOLED_p_ED_Grp3_SCZ_Affy_P5_GenomeWideSNP_6_A03_180252	4	3	1	0	0	65413	53965	11448	0	0	
a520532_00_784750_033110_4069993_77658	1	1	0	0	0	12887	12887	0	0	0	
a520532_00_779322_072009_4057983_46630	3	1	2	0	0	183572	21836	161736	0	0	
FIRES_g_Plate_14_GenomeWideSNP_6_D05_57206	4	0	3	0	1	124486	0	103211	0	21275	
